Prompt,Label,Class
"
Given the following passage

""During the First World War, Plymouth was the port of entry for many troops from around the Empire and also developed as a facility for the manufacture of munitions. Although major units of the Royal Navy moved to the safety of Scapa Flow, Devonport was an important base for escort vessels and repairs. Flying boats operated from Mount Batten."",

answer the following question. Note that the answer is present within the text.

Question: The act of moving through the air is called? ",p3_train,0
"
Given the following passage

""The Times's main supplement, every day, is the times2, featuring various lifestyle columns. It was discontinued on 1 March 2010 but reintroduced on 11 October 2010 after negative feedback. Its regular features include a puzzles section called Mind Games. Its previous incarnation began on 5 September 2005, before which it was called T2 and previously Times 2. Regular features include columns by a different columnist each weekday. There was a column by Marcus du Sautoy each Wednesday, for example. The back pages are devoted to puzzles and contain sudoku, ""Killer Sudoku"", ""KenKen"", word polygon puzzles, and a crossword simpler and more concise than the main ""Times Crossword""."",

answer the following question. Note that the answer is present within the text.

Question: In addition to times2 and Times 2, what is the other name of the main supplement? ",p3_train,0
"
Given the following passage

""Aside from the lignocellulose, wood consists of a variety of low molecular weight organic compounds, called extractives. The wood extractives are fatty acids, resin acids, waxes and terpenes. For example, rosin is exuded by conifers as protection from insects. The extraction of these organic materials from wood provides tall oil, turpentine, and rosin."",

answer the following question. Note that the answer is present within the text.

Question: What kind of organism does not want to be attacked by things that buzz? ",p3_train,0
"
Given the following passage

""New developments in Judaism often transcend differences in religious practice between Ashkenazi and Sephardic Jews. In North American cities, social trends such as the chavurah movement, and the emergence of ""post-denominational Judaism"" often bring together younger Jews of diverse ethnic backgrounds. In recent years, there has been increased interest in Kabbalah, which many Ashkenazi Jews study outside of the Yeshiva framework. Another trend is the new popularity of ecstatic worship in the Jewish Renewal movement and the Carlebach style minyan, both of which are nominally of Ashkenazi origin."",

answer the following question. Note that the answer is present within the text.

Question: What might you find adolescent Jewish people enjoying? ",p3_train,0
"
Given the following passage

""As an important railroad and road junction and production center, Hanover was a major target for strategic bombing during World War II, including the Oil Campaign. Targets included the AFA (Stöcken), the Deurag-Nerag refinery (Misburg), the Continental plants (Vahrenwald and Limmer), the United light metal works (VLW) in Ricklingen and Laatzen (today Hanover fairground), the Hanover/Limmer rubber reclamation plant, the Hanomag factory (Linden) and the tank factory M.N.H. Maschinenfabrik Niedersachsen (Badenstedt). Forced labourers were sometimes used from the Hannover-Misburg subcamp of the Neuengamme concentration camp. Residential areas were also targeted, and more than 6,000 civilians were killed by the Allied bombing raids. More than 90% of the city center was destroyed in a total of 88 bombing raids. After the war, the Aegidienkirche was not rebuilt and its ruins were left as a war memorial."",

answer the following question. Note that the answer is present within the text.

Question: Why might I question the ethics of the Allies? ",p3_train,0
"
Given the following passage

""During the Miocene continents continued to drift toward their present positions. Of the modern geologic features, only the land bridge between South America and North America was absent, the subduction zone along the Pacific Ocean margin of South America caused the rise of the Andes and the southward extension of the Meso-American peninsula. India continued to collide with Asia. The Tethys Seaway continued to shrink and then disappeared as Africa collided with Eurasia in the Turkish-Arabian region between 19 and 12 Ma (ICS 2004). Subsequent uplift of mountains in the western Mediterranean region and a global fall in sea levels combined to cause a temporary drying up of the Mediterranean Sea resulting in the Messinian salinity crisis near the end of the Miocene."",

answer the following question. Note that the answer is present within the text.

Question: What part of the Pacific Ocean did the subduction zone exist in? ",p3_train,0
"
Given the following passage

""From the middle of the 18th century, exploration and publication changed the course of British architecture towards a purer vision of the Ancient Greco-Roman ideal. James 'Athenian' Stuart's work The Antiquities of Athens and Other Monuments of Greece was very influential in this regard, as were Robert Wood's Palmyra and Baalbec. A combination of simple forms and high levels of enrichment was adopted by the majority of contemporary British architects and designers. The revolution begun by Stuart was soon to be eclipsed by the work of the Adam Brothers, James Wyatt, Sir William Chambers, George Dance, James Gandon and provincially based architects such as John Carr and Thomas Harrison of Chester."",

answer the following question. Note that the answer is present within the text.

Question: Which architect represented a smaller region? ",p3_train,0
"
Given the following passage

""Meanwhile, on 10 October 1950, the 89th Tank Battalion was attached to the 1st Cavalry Division, increasing the armor available for the Northern Offensive. On 15 October, after moderate KPA resistance, the 7th Cavalry Regiment and Charlie Company, 70th Tank Battalion captured Namchonjam city. On 17 October, they flanked rightwards, away from the principal road (to Pyongyang), to capture Hwangju. Two days later, the 1st Cavalry Division captured Pyongyang, the North's capital city, on 19 October 1950. Kim Il Sung and his government temporarily moved its capital to Sinuiju – although as UNC forces approached, the government again moved – this time to Kanggye."",

answer the following question. Note that the answer is present within the text.

Question: What is the current capital of the DPRK? ",p3_train,0
"
Given the following passage

""The vicereine Germaine of Foix brutally repressed the uprising and its leaders, and this accelerated the authoritarian centralisation of the government of Charles I. Queen Germaine favoured harsh treatment of the agermanats. She is thought to have signed the death warrants of 100 former rebels personally, and sources indicate that as many as 800 executions may have occurred. The agermanats are comparable to the comuneros of neighbouring Castile, who fought a similar revolt against Charles from 1520–1522."",

answer the following question. Note that the answer is present within the text.

Question: What was the second title mentioned? ",p3_train,0
"
Given the following passage

""In his usurpation of the throne from the Jianwen Emperor (r. 1398–1402), the Yongle Emperor was aided by the Buddhist monk Yao Guangxiao, and like his father, the Hongwu Emperor, the Yongle Emperor was ""well-disposed towards Buddhism"", claims Rossabi. On March 10, 1403, the Yongle Emperor invited Deshin Shekpa, 5th Karmapa Lama (1384–1415), to his court, even though the fourth Karmapa had rejected the invitation of the Hongwu Emperor. A Tibetan translation in the 16th century preserves the letter of the Yongle Emperor, which the Association for Asian Studies notes is polite and complimentary towards the Karmapa. The letter of invitation reads,"",

answer the following question. Note that the answer is present within the text.

Question: Who succeeded the Jianwen Emperor? ",p3_train,0
"
Given the following passage

""Several notable video game developers criticized Microsoft for making its Windows Store a closed platform subject to its own regulations, as it conflicted with their view of the PC as an open platform. Markus ""Notch"" Persson (creator of the indie game Minecraft), Gabe Newell (co-founder of Valve Corporation and developer of software distribution platform Steam), and Rob Pardo from Activision Blizzard voiced concern about the closed nature of the Windows Store. However, Tom Warren of The Verge stated that Microsoft's addition of the Store was simply responding to the success of both Apple and Google in pursuing the ""curated application store approach."""",

answer the following question. Note that the answer is present within the text.

Question: What was the main issue people had with the Windows Store? ",p3_train,0
"
Given the following passage

""If the data to be compressed is analog (such as a voltage that varies with time), quantization is employed to digitize it into numbers (normally integers). This is referred to as analog-to-digital (A/D) conversion. If the integers generated by quantization are 8 bits each, then the entire range of the analog signal is divided into 256 intervals and all the signal values within an interval are quantized to the same number. If 16-bit integers are generated, then the range of the analog signal is divided into 65,536 intervals."",

answer the following question. Note that the answer is present within the text.

Question: Analog to digital is abreviated to what in the passage? ",p3_train,0
"
Given the following passage

""Turkey: The torch relay leg in Istanbul, held on April 3, started on Sultanahmet Square and finished in Taksim Square. Uyghurs living in Turkey protested at Chinese treatment of their compatriots living in Xinjiang. Several protesters who tried to disrupt the relay were promptly arrested by the police."",

answer the following question. Note that the answer is present within the text.

Question: What happened on April 3? ",p3_train,0
"
Given the following passage

""By 17 May, the main Austrian army under Charles had arrived on the Marchfeld. Charles kept the bulk of his troops several miles away from the river bank in hopes of concentrating them at the point where Napoleon decided to cross. On 21 May, the French made their first major effort to cross the Danube, precipitating the Battle of Aspern-Essling. The Austrians enjoyed a comfortable numerical superiority over the French throughout the battle; on the first day, Charles disposed of 110,000 soldiers against only 31,000 commanded by Napoleon. By the second day, reinforcements had boosted French numbers up to 70,000. The battle was characterized by a vicious back-and-forth struggle for the two villages of Aspern and Essling, the focal points of the French bridgehead. By the end of the fighting, the French had lost Aspern but still controlled Essling. A sustained Austrian artillery bombardment eventually convinced Napoleon to withdraw his forces back onto Lobau Island. Both sides inflicted about 23,000 casualties on each other. It was the first defeat Napoleon suffered in a major set-piece battle, and it caused excitement throughout many parts of Europe because it proved that he could be beaten on the battlefield."",

answer the following question. Note that the answer is present within the text.

Question: Which army defeated Napoleon's army is this battle? ",p3_train,0
"
Given the following passage

""Species boundaries in plants may be weaker than in animals, and cross species hybrids are often possible. A familiar example is peppermint, Mentha × piperita, a sterile hybrid between Mentha aquatica and spearmint, Mentha spicata. The many cultivated varieties of wheat are the result of multiple inter- and intra-specific crosses between wild species and their hybrids. Angiosperms with monoecious flowers often have self-incompatibility mechanisms that operate between the pollen and stigma so that the pollen either fails to reach the stigma or fails to germinate and produce male gametes. This is one of several methods used by plants to promote outcrossing. In many land plants the male and female gametes are produced by separate individuals. These species are said to be dioecious when referring to vascular plant sporophytes and dioicous when referring to bryophyte gametophytes."",

answer the following question. Note that the answer is present within the text.

Question: What is the informal name for the plant that spearmint and Mentha aquatica make? ",p3_train,0
"
Given the following passage

""On the afternoon of Gaddafi's death, NTC Prime Minister Mahmoud Jibril publicly revealed the news. Gaddafi's corpse was placed in the freezer of a local market alongside the corpses of Yunis Jabr and Mutassim; the bodies were publicly displayed for four days, with Libyans from all over the country coming to view them. In response to international calls, on 24 October Jibril announced that a commission would investigate Gaddafi's death. On 25 October, the NTC announced that Gaddafi had been buried at an unidentified location in the desert; Al Aan TV showed amateur video footage of the funeral. Seeking vengeance for the killing, Gaddafist sympathisers fatally wounded one of those who had captured Gaddafi, Omran Shaaban, near Bani Walid in September 2012."",

answer the following question. Note that the answer is present within the text.

Question: How did Allies of gaddafi seek revenge? ",p3_train,0
"
Given the following passage

""Created by Takashi Okazaki, Afro Samurai was initially a doujinshi, or manga series, which was then made into an animated series by Studio Gonzo. In 2007 the animated series debuted on American cable television on the Spike TV channel (Denison, 2010). The series was produced for American viewers which “embodies the trend... comparing hip-hop artists to samurai warriors, an image some rappers claim for themselves (Solomon, 2009). The storyline keeps in tone with the perception of a samurais finding vengeance against someone who has wronged him. Starring the voice of well known American actor Samuel L. Jackson, “Afro is the second-strongest fighter in a futuristic, yet, still feudal Japan and seeks revenge upon the gunman who killed his father” (King 2008). Due to its popularity, Afro Samurai was adopted into a full feature animated film and also became titles on gaming consoles such as the PlayStation 3 and Xbox. Not only has the samurai culture been adopted into animation and video games, it can also be seen in comic books."",

answer the following question. Note that the answer is present within the text.

Question: What kind of people in the land formerly known as the New World embraced the phenomenon of combining elements of Black America culture with warrior culture from the Land of the Rising Sun? ",p3_train,0
"
Given the following passage

""Traditionally, Section 1983 was of limited use for a state prisoner under sentence of death because the Supreme Court has held that habeas corpus, not Section 1983, is the only vehicle by which a state prisoner can challenge his judgment of death. In the 2006 Hill v. McDonough case, however, the United States Supreme Court approved the use of Section 1983 as a vehicle for challenging a state's method of execution as cruel and unusual punishment in violation of the Eighth Amendment. The theory is that a prisoner bringing such a challenge is not attacking directly his judgment of death, but rather the means by which that the judgment will be carried out. Therefore, the Supreme Court held in the Hill case that a prisoner can use Section 1983 rather than habeas corpus to bring the lawsuit. Yet, as Clarence Hill's own case shows, lower federal courts have often refused to hear suits challenging methods of execution on the ground that the prisoner brought the claim too late and only for the purposes of delay. Further, the Court's decision in Baze v. Rees, upholding a lethal injection method used by many states, has drastically narrowed the opportunity for relief through Section 1983."",

answer the following question. Note that the answer is present within the text.

Question: How can a person not challenge their death sentence? ",p3_train,0
"
Given the following passage

""Although the etymology of the name has been studied since the 7th century by authors like Isidore of Seville —who wrote that ""Galicians are called so, because of their fair skin, as the Gauls"", relating the name to the Greek word for milk—, currently scholars derive the name of the ancient Callaeci either from Proto-Indo-European *kal-n-eH2 'hill', through a local relational suffix -aik-, so meaning 'the hill (people)'; or either from Proto-Celtic *kallī- 'forest', so meaning 'the forest (people)'. In any case, Galicia, being per se a derivation of the ethnic name Kallaikói, would mean 'the land of the Galicians'."",

answer the following question. Note that the answer is present within the text.

Question: What is the term for the study of the names? ",p3_train,0
"
Given the following passage

""Bottom Up Testing is an approach to integrated testing where the lowest level components (modules, procedures, and functions) are tested first, then integrated and used to facilitate the testing of higher level components. After the integration testing of lower level integrated modules, the next level of modules will be formed and can be used for integration testing. The process is repeated until the components at the top of the hierarchy are tested. This approach is helpful only when all or most of the modules of the same development level are ready.[citation needed] This method also helps to determine the levels of software developed and makes it easier to report testing progress in the form of a percentage.[citation needed]"",

answer the following question. Note that the answer is present within the text.

Question: What is done after each stage of integration testing? ",p3_train,0
"
Given the following passage

""However, even if UTC is used internally, the systems still require information on time zones to correctly calculate local time where it is needed. Many systems in use today base their date/time calculations from data derived from the IANA time zone database also known as zoneinfo."",

answer the following question. Note that the answer is present within the text.

Question: Of the UTC and IANA, which one isn't a database? ",p3_train,0
"
Given the following passage

""Additionally, henna is an important part of Somali culture. It is worn by Somali women on their hands, arms, feet and neck during weddings, Eid, Ramadan, and other festive occasions. Somali henna designs are similar to those in the Arabian peninsula, often featuring flower motifs and triangular shapes. The palm is also frequently decorated with a dot of henna and the fingertips are dipped in the dye. Henna parties are usually held before the wedding takes place. Somali women have likewise traditionally applied kohl (kuul) to their eyes. Usage of the eye cosmetic in the Horn region is believed to date to the ancient Land of Punt."",

answer the following question. Note that the answer is present within the text.

Question: What might not be on the palm of the hands? ",p3_train,0
"
Given the following passage

""In Bern, about 50,418 or (39.2%) of the population have completed non-mandatory upper secondary education, and 24,311 or (18.9%) have completed additional higher education (either university or a Fachhochschule). Of the 24,311 who completed tertiary schooling, 51.6% were Swiss men, 33.0% were Swiss women, 8.9% were non-Swiss men and 6.5% were non-Swiss women."",

answer the following question. Note that the answer is present within the text.

Question: Which is greater, or the number of non-Swiss women who finished tertiary schooling, or 50,418? ",p3_train,0
"
Given the following passage

""There were 72.1 million visitors to the city's museums and monuments in 2013. The city's top tourist attraction was the Notre Dame Cathedral, which welcomed 14 million visitors in 2013. The Louvre museum had more than 9.2 million visitors in 2013, making it the most visited museum in the world. The other top cultural attractions in Paris in 2013 were the Basilique du Sacré-Cœur (10.5 million visitors); the Eiffel Tower (6,740,000 visitors); the Centre Pompidou (3,745,000 visitors) and Musée d'Orsay (3,467,000 visitors). In the Paris region, Disneyland Paris, in Marne-la-Vallée, 32 km (20 miles) east of the centre of Paris, was the most visited tourist attraction in France, with 14.9 million visitors in 2013."",

answer the following question. Note that the answer is present within the text.

Question: What destination is the top national tourist attraction? ",p3_train,0
"
Given the following passage

""Some scholars[who?] suggest any labour by children aged 18 years or less is wrong since this encourages illiteracy, inhumane work and lower investment in human capital. Child labour, claim these activists, also leads to poor labour standards for adults, depresses the wages of adults in developing countries as well as the developed countries, and dooms the third world economies to low-skill jobs only capable of producing poor quality cheap exports. More children that work in poor countries, the fewer and worse-paid are the jobs for adults in these countries. In other words, there are moral and economic reasons that justify a blanket ban on labour from children aged 18 years or less, everywhere in the world."",

answer the following question. Note that the answer is present within the text.

Question: Why is labour by children aged 18 or less wrong? ",p3_train,0
"
Given the following passage

""Gamal Abdel Nasser was born on 15 January 1918 in Bakos, Alexandria, the first son of Fahima and Abdel Nasser Hussein. Nasser's father was a postal worker born in Beni Mur in Upper Egypt and raised in Alexandria, and his mother's family came from Mallawi, el-Minya. His parents married in 1917, and later had two more boys, Izz al-Arab and al-Leithi. Nasser's biographers Robert Stephens and Said Aburish wrote that Nasser's family believed strongly in the ""Arab notion of glory"", since the name of Nasser's brother, Izz al-Arab, translates to ""Glory of the Arabs""—a rare name in Egypt."",

answer the following question. Note that the answer is present within the text.

Question: Who was Nasser's mother? ",p3_train,0
"
Given the following passage

""St. John's has a humid continental climate (Köppen Dfb), with lower seasonal variation than normal for the latitude, which is due to Gulf Stream moderation. However, despite this maritime moderation, average January high temperatures are actually slightly colder in St. John's than it is in Kelowna, British Columbia, which is an inland city that is near the more marine air of the Pacific, demonstrating the cold nature of Eastern Canada. Mean temperatures range from −4.9 °C (23.2 °F) in February to 16.1 °C (61.0 °F) in August, showing somewhat of a seasonal lag in the climate. The city is also one of the areas of the country most prone to tropical cyclone activity, as it is bordered by the Atlantic Ocean to the east, where tropical storms (and sometimes hurricanes) travel from the United States. The city is one of the rainiest in Canada outside of coastal British Columbia. This is partly due to its propensity for tropical storm activity as well as moist, Atlantic air frequently blowing ashore and creating precipitation."",

answer the following question. Note that the answer is present within the text.

Question: What ocean is Kelowna closer to? ",p3_train,0
"
Given the following passage

""The Cadet Organizations Administration and Training Service (COATS) consists of officers and non-commissioned members who conduct training, safety, supervision and administration of nearly 60,000 cadets aged 12 to 18 years in the Canadian Cadet Movement. The majority of members in COATS are officers of the Cadet Instructors Cadre (CIC) branch of the CAF. Members of the Reserve Force Sub-Component COATS who are not employed part-time (Class A) or full-time (Class B) may be held on the ""Cadet Instructor Supplementary Staff List"" (CISS List) in anticipation of employment in the same manner as other reservists are held as members of the Supplementary Reserve."",

answer the following question. Note that the answer is present within the text.

Question: What does the O in ""COATS"" stand for? ",p3_train,0
"
Given the following passage

""After a difficult winter, most of the Denny Party relocated across Elliott Bay and claimed land a second time at the site of present-day Pioneer Square. Charles Terry and John Low remained at the original landing location and reestablished their old land claim and called it ""New York"", but renamed ""New York Alki"" in April 1853, from a Chinook word meaning, roughly, ""by and by"" or ""someday"". For the next few years, New York Alki and Duwamps competed for dominance, but in time Alki was abandoned and its residents moved across the bay to join the rest of the settlers."",

answer the following question. Note that the answer is present within the text.

Question: Who did not go across the bay? ",p3_train,0
"
Given the following passage

""In some countries anti-Masonry is often related to antisemitism and anti-Zionism. For example, In 1980, the Iraqi legal and penal code was changed by Saddam Hussein's ruling Ba'ath Party, making it a felony to ""promote or acclaim Zionist principles, including Freemasonry, or who associate [themselves] with Zionist organisations"". Professor Andrew Prescott of the University of Sheffield writes: ""Since at least the time of the Protocols of the Elders of Zion, antisemitism has gone hand in hand with anti-masonry, so it is not surprising that allegations that 11 September was a Zionist plot have been accompanied by suggestions that the attacks were inspired by a masonic world order""."",

answer the following question. Note that the answer is present within the text.

Question: What could you be convicted of in 1980's Iraq if you became a Zionist? ",p3_train,0
"
Given the following passage

""Several notable video game developers criticized Microsoft for making its Windows Store a closed platform subject to its own regulations, as it conflicted with their view of the PC as an open platform. Markus ""Notch"" Persson (creator of the indie game Minecraft), Gabe Newell (co-founder of Valve Corporation and developer of software distribution platform Steam), and Rob Pardo from Activision Blizzard voiced concern about the closed nature of the Windows Store. However, Tom Warren of The Verge stated that Microsoft's addition of the Store was simply responding to the success of both Apple and Google in pursuing the ""curated application store approach."""",

answer the following question. Note that the answer is present within the text.

Question: Who stuck up for Microsoft? ",p3_train,0
"
Given the following passage

""After the war, Feynman declined an offer from the Institute for Advanced Study in Princeton, New Jersey, despite the presence there of such distinguished faculty members as Albert Einstein, Kurt Gödel and John von Neumann. Feynman followed Hans Bethe, instead, to Cornell University, where Feynman taught theoretical physics from 1945 to 1950. During a temporary depression following the destruction of Hiroshima by the bomb produced by the Manhattan Project, he focused on complex physics problems, not for utility, but for self-satisfaction. One of these was analyzing the physics of a twirling, nutating dish as it is moving through the air. His work during this period, which used equations of rotation to express various spinning speeds, proved important to his Nobel Prize–winning work, yet because he felt burned out and had turned his attention to less immediately practical problems, he was surprised by the offers of professorships from other renowned universities."",

answer the following question. Note that the answer is present within the text.

Question: The explosion of Hiroshima involved something named after which US City? ",p3_train,0
"
Given the following passage

""Within the city of Detroit, there are over a dozen major hospitals which include the Detroit Medical Center (DMC), Henry Ford Health System, St. John Health System, and the John D. Dingell VA Medical Center. The DMC, a regional Level I trauma center, consists of Detroit Receiving Hospital and University Health Center, Children's Hospital of Michigan, Harper University Hospital, Hutzel Women's Hospital, Kresge Eye Institute, Rehabilitation Institute of Michigan, Sinai-Grace Hospital, and the Karmanos Cancer Institute. The DMC has more than 2,000 licensed beds and 3,000 affiliated physicians. It is the largest private employer in the City of Detroit. The center is staffed by physicians from the Wayne State University School of Medicine, the largest single-campus medical school in the United States, and the United States' fourth largest medical school overall."",

answer the following question. Note that the answer is present within the text.

Question: Where would someone go who was seriously injured? ",p3_train,0
"
Given the following passage

""Bermuda is a group of low-forming volcanoes located in the Atlantic Ocean, near the western edge of the Sargasso Sea, roughly 578 nautical miles (1,070 km (665 mi)) east-southeast of Cape Hatteras on the Outer Banks of North Carolina and about 594 nautical miles (1,100 km (684 mi)) southeast of Martha's Vineyard of Massachusetts. It is 898 nautical miles (1,664 km (1,034 mi)) northeast of Miami, Florida, and 667 nautical miles (1,236 km (768 mi)) from Cape Sable Island, in Nova Scotia, Canada. The islands lie due east of Fripp Island, South Carolina, west of Portugal and north of Puerto Rico."",

answer the following question. Note that the answer is present within the text.

Question: which Carolina is mentioned last? ",p3_train,0
"
Given the following passage

""Lee's childhood friend, author Truman Capote, wrote on the dust jacket of the first edition, ""Someone rare has written this very fine first novel: a writer with the liveliest sense of life, and the warmest, most authentic sense of humor. A touching book; and so funny, so likeable."" This comment has been construed to suggest that Capote wrote the book or edited it heavily. In 2003, a Tuscaloosa newspaper quoted Capote's biological father, Archulus Persons, as claiming that Capote had written ""almost all"" of the book. In 2006, a Capote letter was donated to Monroeville's literary heritage museum; in a letter to a neighbor in Monroeville in 1959, Capote mentioned that Lee was writing a book that was to be published soon. Extensive notes between Lee and her editor at Lippincott also refute the rumor of Capote's authorship. Lee's older sister, Alice, responded to the rumor, saying: ""That's the biggest lie ever told."""",

answer the following question. Note that the answer is present within the text.

Question: Who is Archulus's son? ",p3_train,0
"
Given the following passage

""Other animals, such as rabbits and rodents, practise coprophagia behaviours - eating specialised faeces in order to re-digest food, especially in the case of roughage. Capybara, rabbits, hamsters and other related species do not have a complex digestive system as do, for example, ruminants. Instead they extract more nutrition from grass by giving their food a second pass through the gut. Soft faecal pellets of partially digested food are excreted and generally consumed immediately. They also produce normal droppings, which are not eaten."",

answer the following question. Note that the answer is present within the text.

Question: __ are excellent diggers, constructing burrows with one or more entrances. ",p3_train,0
"
Given the following passage

""By 287 BC, the economic condition of the average plebeian had become poor. The problem appears to have centered around widespread indebtedness. The plebeians demanded relief, but the senators refused to address their situation. The result was the final plebeian secession. The plebeians seceded to the Janiculum hill. To end the secession, a dictator was appointed. The dictator passed a law (the Lex Hortensia), which ended the requirement that the patrician senators must agree before any bill could be considered by the Plebeian Council. This was not the first law to require that an act of the Plebeian Council have the full force of law. The Plebeian Council acquired this power during a modification to the original Valerian law in 449 BC. The significance of this law was in the fact that it robbed the patricians of their final weapon over the plebeians. The result was that control over the state fell, not onto the shoulders of voters, but to the new plebeian nobility."",

answer the following question. Note that the answer is present within the text.

Question: What was the first thing done after seceding? ",p3_train,0
"
Given the following passage

""Guinea fowl originated in southern Africa, and the species most often kept as poultry is the helmeted guineafowl (Numida meleagris). It is a medium-sized grey or speckled bird with a small naked head with colourful wattles and a knob on top, and was domesticated by the time of the ancient Greeks and Romans. Guinea fowl are hardy, sociable birds that subsist mainly on insects, but also consume grasses and seeds. They will keep a vegetable garden clear of pests and will eat the ticks that carry Lyme disease. They happily roost in trees and give a loud vocal warning of the approach of predators. Their flesh and eggs can be eaten in the same way as chickens, young birds being ready for the table at the age of about four months."",

answer the following question. Note that the answer is present within the text.

Question: What is the most common food that guinea fowl eat? ",p3_train,0
"
Given the following passage

""In the 2001 census Southampton and Portsmouth were recorded as being parts of separate urban areas, however by the time of the 2011 census they had merged to become the sixth largest built-up area in England with a population of 855,569. This built-up area is part of the metropolitan area known as South Hampshire, which is also known as Solent City, particularly in the media when discussing local governance organisational changes. With a population of over 1.5 million this makes the region one of the United Kingdom's most populous metropolitan areas."",

answer the following question. Note that the answer is present within the text.

Question: __ has the world's oldest dry dock. ",p3_train,0
"
Given the following passage

""Most of the cuisines found in Kathmandu are non-vegetarian. However, the practice of vegetarianism is not uncommon, and vegetarian cuisines can be found throughout the city. Consumption of beef is very uncommon and considered taboo in many places. Buff (meat of water buffalo) is very common. There is a strong tradition of buff consumption in Kathmandu, especially among Newars, which is not found in other parts of Nepal. Consumption of pork was considered taboo until a few decades ago. Due to the intermixing with Kirat cuisine from eastern Nepal, pork has found a place in Kathmandu dishes. A fringe population of devout Hindus and Muslims consider it taboo. The Muslims forbid eating buff as from Quran while Hindus eat all varieties except Cow's meat as the consider Cow to be a goddess and symbol of purity. The chief breakfast for locals and visitors is mostly Momo or Chowmein."",

answer the following question. Note that the answer is present within the text.

Question: What might a person eat in the morning in Kathmandu? ",p3_train,0
"
Given the following passage

""Behind the scenes, the bookers in a company will place the title on the most accomplished performer, or those the bookers believe will generate fan interest in terms of event attendance and television viewership. Lower ranked titles may also be used on the performers who show potential, thus allowing them greater exposure to the audience. However other circumstances may also determine the use of a championship. A combination of a championship's lineage, the caliber of performers as champion, and the frequency and manner of title changes, dictates the audience's perception of the title's quality, significance and reputation."",

answer the following question. Note that the answer is present within the text.

Question: What criteria is used to determine title placements? ",p3_train,0
"
Given the following passage

""Immigration of Czechs from Europe to the United States occurred primarily from 1848 to 1914. Czech is a Less Commonly Taught Language in U.S. schools, and is taught at Czech heritage centers. Large communities of Czech Americans live in the states of Texas, Nebraska and Wisconsin. In the 2000 United States Census, Czech was reported as the most-common language spoken at home (besides English) in Valley, Butler and Saunders Counties, Nebraska and Republic County, Kansas. With the exception of Spanish (the non-English language most commonly spoken at home nationwide), Czech was the most-common home language in over a dozen additional counties in Nebraska, Kansas, Texas, North Dakota and Minnesota. As of 2009, 70,500 Americans spoke Czech as their first language (49th place nationwide, behind Turkish and ahead of Swedish)."",

answer the following question. Note that the answer is present within the text.

Question: What language placed last in terms of first language spoken in 2009, Turkish, Czech or Swedish? ",p3_train,0
"
Given the following passage

""The only words of Jesus on the cross in the Mark and Matthew accounts, this is a quotation of Psalm 22. Since other verses of the same Psalm are cited in the crucifixion accounts, it is often considered a literary and theological creation. Geza Vermes, however, points out that the verse is cited in Aramaic rather than the Hebrew in which it usually would have been recited, and suggests that by the time of Jesus, this phrase had become a proverbial saying in common usage. Compared to the accounts in the other Gospels, which he describes as 'theologically correct and reassuring', he considers this phrase 'unexpected, disquieting and in consequence more probable'. He describes it as bearing 'all the appearances of a genuine cry'. Raymond Brown likewise comments that he finds 'no persuasive argument against attributing to the Jesus of Mark/Matt the literal sentiment of feeling forsaken expressed in the Psalm quote'."",

answer the following question. Note that the answer is present within the text.

Question: What are the books of Jesus referred to as? ",p3_train,0
"
Given the following passage

""Environmental sustainability has become a mainstream issue, with profound effect on the architectural profession. Many developers, those who support the financing of buildings, have become educated to encourage the facilitation of environmentally sustainable design, rather than solutions based primarily on immediate cost. Major examples of this can be found in Passive solar building design, greener roof designs, biodegradable materials, and more attention to a structure's energy usage. This major shift in architecture has also changed architecture schools to focus more on the environment. Sustainability in architecture was pioneered by Frank Lloyd Wright, in the 1960s by Buckminster Fuller and in the 1970s by architects such as Ian McHarg and Sim Van der Ryn in the US and Brenda and Robert Vale in the UK and New Zealand. There has been an acceleration in the number of buildings which seek to meet green building sustainable design principles. Sustainable practices that were at the core of vernacular architecture increasingly provide inspiration for environmentally and socially sustainable contemporary techniques. The U.S. Green Building Council's LEED (Leadership in Energy and Environmental Design) rating system has been instrumental in this."",

answer the following question. Note that the answer is present within the text.

Question: What field is now heavily influenced by the desire to be environmentally sustainable? ",p3_train,0
"
Given the following passage

""IBM has constantly evolved since its inception. Over the past decade, it has steadily shifted its business mix by exiting commoditizing markets such as PCs, hard disk drives and DRAMs and focusing on higher-value, more profitable markets such as business intelligence, data analytics, business continuity, security, cloud computing, virtualization and green solutions, resulting in a higher quality revenue stream and higher profit margins. IBM's operating margin expanded from 16.8% in 2004 to 24.3% in 2013, and net profit margins expanded from 9.0% in 2004 to 16.5% in 2013."",

answer the following question. Note that the answer is present within the text.

Question: Which market did IBM enter later, DRAMs or virtualization? ",p3_train,0
